TOPIC MEASURE,CODING SYSTEM,CODE,MODIFIER,PLACE OF SERVICE,END DATE
68,C4,99212,N/A,N/A,
68,C4,99213,N/A,N/A,
68,C4,99214,N/A,N/A,
68,C4,99215,N/A,N/A,
68,CPT_II,3160F,3P,N/A,
68,CPT_II,3160F,8P,N/A,
68,CPT_II,3160F,N/A,N/A,
68,CPT_II,4090F,N/A,N/A,
68,CPT_II,4095F,N/A,N/A,
69,I9,203.00,N/A,N/A,
69,I9,203.02,N/A,N/A,
69,C4,99201,N/A,N/A,
69,C4,99202,N/A,N/A,
69,C4,99203,N/A,N/A,
69,C4,99204,N/A,N/A,
69,C4,99205,N/A,N/A,
69,C4,99212,N/A,N/A,
69,C4,99213,N/A,N/A,
69,C4,99214,N/A,N/A,
69,C4,99215,N/A,N/A,
69,CPT_II,4100F,1P,N/A,
69,CPT_II,4100F,2P,N/A,
69,CPT_II,4100F,8P,N/A,
69,CPT_II,4100F,N/A,N/A,
70,I9,204.10,N/A,N/A,
70,I9,204.12,N/A,N/A,
70,C4,99201,N/A,N/A,
70,C4,99202,N/A,N/A,
70,C4,99203,N/A,N/A,
70,C4,99204,N/A,N/A,
70,C4,99205,N/A,N/A,
70,C4,99212,N/A,N/A,
70,C4,99213,N/A,N/A,
70,C4,99214,N/A,N/A,
70,C4,99215,N/A,N/A,
70,CPT_II,3170F,1P,N/A,
70,CPT_II,3170F,2P,N/A,
70,CPT_II,3170F,3P,N/A,
70,CPT_II,3170F,8P,N/A,
70,CPT_II,3170F,N/A,N/A,
71,I9,174.0,N/A,N/A,
71,I9,174.1,N/A,N/A,
71,I9,174.2,N/A,N/A,
71,I9,174.3,N/A,N/A,
71,I9,174.4,N/A,N/A,
71,I9,174.5,N/A,N/A,
71,I9,174.6,N/A,N/A,
71,I9,174.8,N/A,N/A,
71,I9,174.9,N/A,N/A,
71,C4,99201,N/A,N/A,
71,C4,99202,N/A,N/A,
71,C4,99203,N/A,N/A,
71,C4,99204,N/A,N/A,
71,C4,99205,N/A,N/A,
71,C4,99212,N/A,N/A,
71,C4,99213,N/A,N/A,
71,C4,99214,N/A,N/A,
71,C4,99215,N/A,N/A,
71,CPT_II,3315F,N/A,N/A,
71,CPT_II,3316F,8P,N/A,
71,CPT_II,3316F,N/A,N/A,
71,CPT_II,3370F ,8P,N/A,
71,CPT_II,3370F ,N/A,N/A,
71,CPT_II,3372F,N/A,N/A,
71,CPT_II,3374F,N/A,N/A,
71,CPT_II,3376F,N/A,N/A,
71,CPT_II,3378F,N/A,N/A,
71,CPT_II,3380F,N/A,N/A,
71,CPT_II,4179F,1P,N/A,
71,CPT_II,4179F,2P,N/A,
71,CPT_II,4179F,3P,N/A,
71,CPT_II,4179F,8P,N/A,
71,CPT_II,4179F,N/A,N/A,
72,I9,153.0,N/A,N/A,
72,I9,153.1,N/A,N/A,
72,I9,153.2,N/A,N/A,
72,I9,153.3,N/A,N/A,
72,I9,153.4,N/A,N/A,
72,I9,153.6,N/A,N/A,
72,I9,153.7,N/A,N/A,
72,I9,153.8,N/A,N/A,
72,I9,153.9,N/A,N/A,
72,C4,99201,N/A,N/A,
72,C4,99202,N/A,N/A,
72,C4,99203,N/A,N/A,
72,C4,99204,N/A,N/A,
72,C4,99205,N/A,N/A,
72,C4,99212,N/A,N/A,
72,C4,99213,N/A,N/A,
72,C4,99214,N/A,N/A,
72,C4,99215,N/A,N/A,
72,CPT_II,3382F,8P,N/A,
72,CPT_II,3382F,N/A,N/A,
72,CPT_II,3384F,N/A,N/A,
72,CPT_II,3386F,N/A,N/A,
72,CPT_II,3388F,N/A,N/A,
72,CPT_II,3390F,N/A,N/A,
72,CPT_II,4180F,1P,N/A,
72,CPT_II,4180F,2P,N/A,
72,CPT_II,4180F,3P,N/A,
72,CPT_II,4180F,8P,N/A,
72,CPT_II,4180F,N/A,N/A,
76,C4,36555,N/A,N/A,
76,C4,36556,N/A,N/A,
76,C4,36557,N/A,N/A,
76,C4,36558,N/A,N/A,
76,C4,36560,N/A,N/A,
76,C4,36561,N/A,N/A,
76,C4,36563,N/A,N/A,
76,C4,36565,N/A,N/A,
76,C4,36566,N/A,N/A,
76,C4,36568,N/A,N/A,
76,C4,36569,N/A,N/A,
76,C4,36570,N/A,N/A,
76,C4,36571,N/A,N/A,
76,C4,36578,N/A,N/A,
76,C4,36580,N/A,N/A,
76,C4,36581,N/A,N/A,
76,C4,36582,N/A,N/A,
76,C4,36583,N/A,N/A,
76,C4,36584,N/A,N/A,
76,C4,36585,N/A,N/A,
76,C4,93503,N/A,N/A,
76,CPT_II,6030F,1P,N/A,
76,CPT_II,6030F,8P,N/A,
76,CPT_II,6030F,N/A,N/A,
81,I9,585.6,N/A,N/A,
81,C4,90957,N/A,N/A,
81,C4,90958,N/A,N/A,
81,C4,90959,N/A,N/A,
81,C4,90960,N/A,N/A,
81,C4,90961,N/A,N/A,
81,C4,90962,N/A,N/A,
81,C4,90965,N/A,N/A,
81,C4,90966,N/A,N/A,
81,C4,90969,N/A,N/A,
81,C4,90970,N/A,N/A,
81,HCPCS,G8713,N/A,N/A,
81,HCPCS,G8714,N/A,N/A,
81,HCPCS,G8715,N/A,N/A,
81,HCPCS,G8716,N/A,N/A,
81,HCPCS,G8717,N/A,N/A,
81,I9,V56.0,N/A,N/A,
81,I9,V56.1,N/A,N/A,
81,I9,V56.32,N/A,N/A,
82,I9,585.6,N/A,N/A,
82,C4,90945,N/A,N/A,
82,C4,90947,N/A,N/A,
82,C4,90957,N/A,N/A,
82,C4,90958,N/A,N/A,
82,C4,90959,N/A,N/A,
82,C4,90960,N/A,N/A,
82,C4,90961,N/A,N/A,
82,C4,90962,N/A,N/A,
82,C4,90965,N/A,N/A,
82,C4,90966,N/A,N/A,
82,C4,90969,N/A,N/A,
82,C4,90970,N/A,N/A,
82,HCPCS,G8718,N/A,N/A,
82,HCPCS,G8720,N/A,N/A,
82,I9,V56.2,N/A,N/A,
82,I9,V56.32,N/A,N/A,
82,I9,V56.8,N/A,N/A,
83,I9,070.51,N/A,N/A,
83,I9,070.54,N/A,N/A,
83,I9,070.70,N/A,N/A,
83,C4,99201,N/A,N/A,
83,C4,99202,N/A,N/A,
83,C4,99203,N/A,N/A,
83,C4,99204,N/A,N/A,
83,C4,99205,N/A,N/A,
83,C4,99212,N/A,N/A,
83,C4,99213,N/A,N/A,
83,C4,99214,N/A,N/A,
83,C4,99215,N/A,N/A,
83,CPT_II,1119F,N/A,N/A,
83,CPT_II,1121F,N/A,N/A,
83,CPT_II,3265F,1P,N/A,
83,CPT_II,3265F,2P,N/A,
83,CPT_II,3265F,8P,N/A,
83,CPT_II,3265F,N/A,N/A,
84,I9,070.54,N/A,N/A,
84,C4,99201,N/A,N/A,
84,C4,99202,N/A,N/A,
84,C4,99203,N/A,N/A,
84,C4,99204,N/A,N/A,
84,C4,99205,N/A,N/A,
84,C4,99212,N/A,N/A,
84,C4,99213,N/A,N/A,
84,C4,99214,N/A,N/A,
84,C4,99215,N/A,N/A,
84,CPT_II,3218F,1P,N/A,
84,CPT_II,3218F,8P,N/A,
84,CPT_II,3218F,N/A,N/A,
84,CPT_II,4150F,N/A,N/A,
84,CPT_II,4151F,N/A,N/A,
85,I9,070.54,N/A,N/A,
85,C4,99201,N/A,N/A,
85,C4,99202,N/A,N/A,
85,C4,99203,N/A,N/A,
85,C4,99204,N/A,N/A,
85,C4,99205,N/A,N/A,
85,C4,99212,N/A,N/A,
85,C4,99213,N/A,N/A,
85,C4,99214,N/A,N/A,
85,C4,99215,N/A,N/A,
85,CPT_II,3266F,8P,N/A,
85,CPT_II,3266F,N/A,N/A,
85,HCPCS,G8458,N/A,N/A,
85,HCPCS,G8459,N/A,N/A,
86,I9,070.54,N/A,N/A,
86,C4,99201,N/A,N/A,
86,C4,99202,N/A,N/A,
86,C4,99203,N/A,N/A,
86,C4,99204,N/A,N/A,
86,C4,99205,N/A,N/A,
86,C4,99212,N/A,N/A,
86,C4,99213,N/A,N/A,
86,C4,99214,N/A,N/A,
86,C4,99215,N/A,N/A,
86,CPT_II,4153F,1P,N/A,
86,CPT_II,4153F,2P,N/A,
86,CPT_II,4153F,3P,N/A,
86,CPT_II,4153F,8P,N/A,
86,CPT_II,4153F,N/A,N/A,
87,I9,070.54,N/A,N/A,
87,C4,99201,N/A,N/A,
87,C4,99202,N/A,N/A,
87,C4,99203,N/A,N/A,
87,C4,99204,N/A,N/A,
87,C4,99205,N/A,N/A,
87,C4,99212,N/A,N/A,
87,C4,99213,N/A,N/A,
87,C4,99214,N/A,N/A,
87,C4,99215,N/A,N/A,
87,CPT_II,3220F,1P,N/A,
87,CPT_II,3220F,2P,N/A,
87,CPT_II,3220F,8P,N/A,
87,CPT_II,3220F,N/A,N/A,
87,HCPCS,G8460,N/A,N/A,
87,HCPCS,G8461,N/A,N/A,
89,I9,070.51,N/A,N/A,
89,I9,070.54,N/A,N/A,
89,I9,070.70,N/A,N/A,
89,C4,99201,N/A,N/A,
89,C4,99202,N/A,N/A,
89,C4,99203,N/A,N/A,
89,C4,99204,N/A,N/A,
89,C4,99205,N/A,N/A,
89,C4,99212,N/A,N/A,
89,C4,99213,N/A,N/A,
89,C4,99214,N/A,N/A,
89,C4,99215,N/A,N/A,
89,CPT_II,4158F,8P,N/A,
89,CPT_II,4158F,N/A,N/A,
90,I9,070.54,N/A,N/A,
90,C4,99201,N/A,N/A,
90,C4,99202,N/A,N/A,
90,C4,99203,N/A,N/A,
90,C4,99204,N/A,N/A,
90,C4,99205,N/A,N/A,
90,C4,99212,N/A,N/A,
90,C4,99213,N/A,N/A,
90,C4,99214,N/A,N/A,
90,C4,99215,N/A,N/A,
90,CPT_II,4159F,1P,N/A,
90,CPT_II,4159F,8P,N/A,
90,CPT_II,4159F,N/A,N/A,
90,HCPCS,G8462,N/A,N/A,
90,HCPCS,G8463,N/A,N/A,
91,I9,380.10,N/A,N/A,
91,I9,380.11,N/A,N/A,
91,I9,380.12,N/A,N/A,
91,I9,380.13,N/A,N/A,
91,I9,380.22,N/A,N/A,
91,C4,99201,N/A,N/A,
91,C4,99202,N/A,N/A,
91,C4,99203,N/A,N/A,
91,C4,99204,N/A,N/A,
91,C4,99205,N/A,N/A,
91,C4,99212,N/A,N/A,
91,C4,99213,N/A,N/A,
91,C4,99214,N/A,N/A,
91,C4,99215,N/A,N/A,
91,C4,99281,N/A,N/A,
91,C4,99282,N/A,N/A,
91,C4,99283,N/A,N/A,
91,C4,99284,N/A,N/A,
91,C4,99285,N/A,N/A,
91,CPT_II,4130F,1P,N/A,
91,CPT_II,4130F,2P,N/A,
91,CPT_II,4130F,8P,N/A,
91,CPT_II,4130F,N/A,N/A,
92,I9,380.10,N/A,N/A,
92,I9,380.11,N/A,N/A,
92,I9,380.12,N/A,N/A,
92,I9,380.13,N/A,N/A,
92,I9,380.22,N/A,N/A,
92,C4,99201,N/A,N/A,
92,C4,99202,N/A,N/A,
92,C4,99203,N/A,N/A,
92,C4,99204,N/A,N/A,
92,C4,99205,N/A,N/A,
92,C4,99212,N/A,N/A,
92,C4,99213,N/A,N/A,
92,C4,99214,N/A,N/A,
92,C4,99215,N/A,N/A,
92,C4,99281,N/A,N/A,
92,C4,99282,N/A,N/A,
92,C4,99283,N/A,N/A,
92,C4,99284,N/A,N/A,
92,C4,99285,N/A,N/A,
92,CPT_II,1116F,1P,N/A,
92,CPT_II,1116F,8P,N/A,
92,CPT_II,1116F,N/A,N/A,
93,I9,380.10,N/A,N/A,
93,I9,380.11,N/A,N/A,
93,I9,380.12,N/A,N/A,
93,I9,380.13,N/A,N/A,
93,I9,380.22,N/A,N/A,
93,C4,99201,N/A,N/A,
93,C4,99202,N/A,N/A,
93,C4,99203,N/A,N/A,
93,C4,99204,N/A,N/A,
93,C4,99205,N/A,N/A,
93,C4,99212,N/A,N/A,
93,C4,99213,N/A,N/A,
93,C4,99214,N/A,N/A,
93,C4,99215,N/A,N/A,
93,C4,99281,N/A,N/A,
93,C4,99282,N/A,N/A,
93,C4,99283,N/A,N/A,
93,C4,99284,N/A,N/A,
93,C4,99285,N/A,N/A,
93,CPT_II,4131F,1P,N/A,
93,CPT_II,4131F,N/A,N/A,
93,CPT_II,4132F,N/A,N/A,
99,I9,174.0,N/A,N/A,
99,I9,174.1,N/A,N/A,
99,I9,174.2,N/A,N/A,
99,I9,174.3,N/A,N/A,
99,I9,174.4,N/A,N/A,
99,I9,174.5,N/A,N/A,
99,I9,174.6,N/A,N/A,
99,I9,174.8,N/A,N/A,
99,I9,174.9,N/A,N/A,
99,I9,175.0,N/A,N/A,
99,I9,175.9,N/A,N/A,
99,C4,88307,N/A,N/A,
99,C4,88309,N/A,N/A,
99,CPT_II,3250F,N/A,N/A,
99,CPT_II,3260F,1P,N/A,
99,CPT_II,3260F,8P,N/A,
99,CPT_II,3260F,N/A,N/A,
100,I9,153.0,N/A,N/A,
100,I9,153.1,N/A,N/A,
100,I9,153.2,N/A,N/A,
100,I9,153.3,N/A,N/A,
100,I9,153.4,N/A,N/A,
100,I9,153.5,N/A,N/A,
100,I9,153.6,N/A,N/A,
100,I9,153.7,N/A,N/A,
100,I9,153.8,N/A,N/A,
100,I9,153.9,N/A,N/A,
100,I9,154.0,N/A,N/A,
100,I9,154.1,N/A,N/A,
100,I9,154.8,N/A,N/A,
100,C4,88309,N/A,N/A,
100,HCPCS,G8721,N/A,N/A,
100,HCPCS,G8722,N/A,N/A,
100,HCPCS,G8723,N/A,N/A,
100,HCPCS,G8724,N/A,N/A,
102,I9,185,N/A,N/A,
102,C4,55810,N/A,N/A,
102,C4,55812,N/A,N/A,
102,C4,55815,N/A,N/A,
102,C4,55840,N/A,N/A,
102,C4,55842,N/A,N/A,
102,C4,55845,N/A,N/A,
102,C4,55866,N/A,N/A,
102,C4,55873,N/A,N/A,
102,C4,55875,N/A,N/A,
102,C4,55876,N/A,N/A,
102,C4,77427,N/A,N/A,
102,C4,77776,N/A,N/A,
102,C4,77777,N/A,N/A,
102,C4,77778,N/A,N/A,
102,C4,77787,N/A,N/A,
102,CPT_II,3269F,1P,N/A,
102,CPT_II,3269F,3P,N/A,
102,CPT_II,3269F,N/A,N/A,
102,CPT_II,3270F,N/A,N/A,
102,CPT_II,3271F,N/A,N/A,
102,CPT_II,3272F,N/A,N/A,
102,CPT_II,3273F,N/A,N/A,
102,CPT_II,3274F,N/A,N/A,
104,I9,185,N/A,N/A,
104,C4,77427,N/A,N/A,
104,CPT_II,4164F,1P,N/A,
104,CPT_II,4164F,2P,N/A,
104,CPT_II,4164F,8P,N/A,
104,CPT_II,4164F,N/A,N/A,
104,HCPCS,G8464,N/A,N/A,
104,HCPCS,G8465,N/A,N/A,
105,I9,185,N/A,N/A,
105,I9,197.0,N/A,N/A,
105,I9,197.1,N/A,N/A,
105,I9,197.2,N/A,N/A,
105,I9,197.3,N/A,N/A,
105,I9,197.4,N/A,N/A,
105,I9,197.5,N/A,N/A,
105,I9,197.6,N/A,N/A,
105,I9,197.7,N/A,N/A,
105,I9,197.8,N/A,N/A,
105,I9,198.0,N/A,N/A,
105,I9,198.1,N/A,N/A,
105,I9,198.2,N/A,N/A,
105,I9,198.3,N/A,N/A,
105,I9,198.4,N/A,N/A,
105,I9,198.5,N/A,N/A,
105,I9,198.6,N/A,N/A,
105,I9,198.7,N/A,N/A,
105,I9,198.81,N/A,N/A,
105,I9,198.82,N/A,N/A,
105,I9,198.89,N/A,N/A,
105,C4,77427,N/A,N/A,
105,CPT_II,4165F,8P,N/A,
105,CPT_II,4165F,N/A,N/A,
105,CPT_II,4200F,N/A,N/A,
105,CPT_II,4201F,N/A,N/A,
106,I9,296.20,N/A,N/A,
106,I9,296.21,N/A,N/A,
106,I9,296.22,N/A,N/A,
106,I9,296.23,N/A,N/A,
106,I9,296.24,N/A,N/A,
106,I9,296.30,N/A,N/A,
106,I9,296.31,N/A,N/A,
106,I9,296.32,N/A,N/A,
106,I9,296.33,N/A,N/A,
106,I9,296.34,N/A,N/A,
106,C4,90801,N/A,N/A,
106,C4,90802,N/A,N/A,
106,C4,90804,N/A,N/A,
106,C4,90805,N/A,N/A,
106,C4,90806,N/A,N/A,
106,C4,90807,N/A,N/A,
106,C4,90808,N/A,N/A,
106,C4,90809,N/A,N/A,
106,C4,90810,N/A,N/A,
106,C4,90811,N/A,N/A,
106,C4,90812,N/A,N/A,
106,C4,90813,N/A,N/A,
106,C4,90814,N/A,N/A,
106,C4,90815,N/A,N/A,
106,C4,90845,N/A,N/A,
106,C4,90862,N/A,N/A,
106,C4,99201,N/A,N/A,
106,C4,99202,N/A,N/A,
106,C4,99203,N/A,N/A,
106,C4,99204,N/A,N/A,
106,C4,99205,N/A,N/A,
106,C4,99212,N/A,N/A,
106,C4,99213,N/A,N/A,
106,C4,99214,N/A,N/A,
106,C4,99215,N/A,N/A,
106,CPT_II,1040F,8P,N/A,
106,CPT_II,1040F,N/A,N/A,
107,I9,296.20,N/A,N/A,
107,I9,296.21,N/A,N/A,
107,I9,296.22,N/A,N/A,
107,I9,296.23,N/A,N/A,
107,I9,296.24,N/A,N/A,
107,I9,296.30,N/A,N/A,
107,I9,296.31,N/A,N/A,
107,I9,296.32,N/A,N/A,
107,I9,296.33,N/A,N/A,
107,I9,296.34,N/A,N/A,
107,C4,90801,N/A,N/A,
107,C4,90802,N/A,N/A,
107,C4,90804,N/A,N/A,
107,C4,90805,N/A,N/A,
107,C4,90806,N/A,N/A,
107,C4,90807,N/A,N/A,
107,C4,90808,N/A,N/A,
107,C4,90809,N/A,N/A,
107,C4,90810,N/A,N/A,
107,C4,90811,N/A,N/A,
107,C4,90812,N/A,N/A,
107,C4,90813,N/A,N/A,
107,C4,90814,N/A,N/A,
107,C4,90815,N/A,N/A,
107,C4,90845,N/A,N/A,
107,C4,90862,N/A,N/A,
107,C4,99201,N/A,N/A,
107,C4,99202,N/A,N/A,
107,C4,99203,N/A,N/A,
107,C4,99204,N/A,N/A,
107,C4,99205,N/A,N/A,
107,C4,99212,N/A,N/A,
107,C4,99213,N/A,N/A,
107,C4,99214,N/A,N/A,
107,C4,99215,N/A,N/A,
107,CPT_II,3085F,8P,N/A,
107,CPT_II,3085F,N/A,N/A,
107,CPT_II,3092F,N/A,N/A,
108,I9,714.0,N/A,N/A,
108,I9,714.1,N/A,N/A,
108,I9,714.2,N/A,N/A,
108,I9,714.81,N/A,N/A,
108,C4,99201,N/A,N/A,
108,C4,99202,N/A,N/A,
108,C4,99203,N/A,N/A,
108,C4,99204,N/A,N/A,
108,C4,99205,N/A,N/A,
108,C4,99212,N/A,N/A,
108,C4,99213,N/A,N/A,
108,C4,99214,N/A,N/A,
108,C4,99215,N/A,N/A,
108,C4,99341,N/A,N/A,
108,C4,99342,N/A,N/A,
108,C4,99343,N/A,N/A,
108,C4,99344,N/A,N/A,
108,C4,99345,N/A,N/A,
108,C4,99347,N/A,N/A,
108,C4,99348,N/A,N/A,
108,C4,99349,N/A,N/A,
108,C4,99350,N/A,N/A,
108,CPT_II,4187F,1P,N/A,
108,CPT_II,4187F,8P,N/A,
108,CPT_II,4187F,N/A,N/A,
109,I9,715.00,N/A,N/A,
109,I9,715.04,N/A,N/A,
109,I9,715.09,N/A,N/A,
109,I9,715.10,N/A,N/A,
109,I9,715.11,N/A,N/A,
109,I9,715.12,N/A,N/A,
109,I9,715.13,N/A,N/A,
109,I9,715.14,N/A,N/A,
109,I9,715.15,N/A,N/A,
109,I9,715.16,N/A,N/A,
109,I9,715.17,N/A,N/A,
109,I9,715.18,N/A,N/A,
109,I9,715.20,N/A,N/A,
109,I9,715.21,N/A,N/A,
109,I9,715.22,N/A,N/A,
109,I9,715.23,N/A,N/A,
109,I9,715.24,N/A,N/A,
109,I9,715.25,N/A,N/A,
109,I9,715.26,N/A,N/A,
109,I9,715.27,N/A,N/A,
109,I9,715.28,N/A,N/A,
109,I9,715.30,N/A,N/A,
109,I9,715.31,N/A,N/A,
109,I9,715.32,N/A,N/A,
109,I9,715.33,N/A,N/A,
109,I9,715.34,N/A,N/A,
109,I9,715.35,N/A,N/A,
109,I9,715.36,N/A,N/A,
109,I9,715.37,N/A,N/A,
109,I9,715.38,N/A,N/A,
109,I9,715.80,N/A,N/A,
109,I9,715.89,N/A,N/A,
109,I9,715.90,N/A,N/A,
109,I9,715.91,N/A,N/A,
109,I9,715.92,N/A,N/A,
109,I9,715.93,N/A,N/A,
109,I9,715.94,N/A,N/A,
109,I9,715.95,N/A,N/A,
109,I9,715.96,N/A,N/A,
109,I9,715.97,N/A,N/A,
109,I9,715.98,N/A,N/A,
109,C4,99201,N/A,N/A,
109,C4,99202,N/A,N/A,
109,C4,99203,N/A,N/A,
109,C4,99204,N/A,N/A,
109,C4,99205,N/A,N/A,
109,C4,99212,N/A,N/A,
109,C4,99213,N/A,N/A,
109,C4,99214,N/A,N/A,
109,C4,99215,N/A,N/A,
109,CPT_II,1006F,8P,N/A,
109,CPT_II,1006F,N/A,N/A,
110,C4,90655,N/A,N/A,
110,C4,90656,N/A,N/A,
110,C4,90657,N/A,N/A,
110,C4,90660,N/A,N/A,
110,C4,90661,N/A,N/A,
110,C4,90662,N/A,N/A,
110,C4,90664,N/A,N/A,
110,C4,90666,N/A,N/A,
110,C4,90667,N/A,N/A,
110,C4,90668,N/A,N/A,
110,C4,90945,N/A,N/A,
110,C4,90947,N/A,N/A,
110,C4,90951,N/A,N/A,
110,C4,90952,N/A,N/A,
110,C4,90953,N/A,N/A,
110,C4,90954,N/A,N/A,
110,C4,90955,N/A,N/A,
110,C4,90956,N/A,N/A,
110,C4,90957,N/A,N/A,
110,C4,90958,N/A,N/A,
110,C4,90959,N/A,N/A,
110,C4,90960,N/A,N/A,
110,C4,90961,N/A,N/A,
110,C4,90962,N/A,N/A,
110,C4,90963,N/A,N/A,
110,C4,90964,N/A,N/A,
110,C4,90965,N/A,N/A,
110,C4,90966,N/A,N/A,
110,C4,90967,N/A,N/A,
110,C4,90968,N/A,N/A,
110,C4,90969,N/A,N/A,
110,C4,90970,N/A,N/A,
110,C4,90989,N/A,N/A,
110,C4,90993,N/A,N/A,
110,C4,90997,N/A,N/A,
110,C4,90999,N/A,N/A,
110,C4,99201,N/A,N/A,
110,C4,99202,N/A,N/A,
110,C4,99203,N/A,N/A,
110,C4,99204,N/A,N/A,
110,C4,99205,N/A,N/A,
110,C4,99212,N/A,N/A,
110,C4,99213,N/A,N/A,
110,C4,99214,N/A,N/A,
110,C4,99215,N/A,N/A,
110,C4,99304,N/A,N/A,
110,C4,99305,N/A,N/A,
110,C4,99306,N/A,N/A,
110,C4,99307,N/A,N/A,
110,C4,99308,N/A,N/A,
110,C4,99309,N/A,N/A,
110,C4,99310,N/A,N/A,
110,C4,99315,N/A,N/A,
110,C4,99316,N/A,N/A,
110,C4,99324,N/A,N/A,
110,C4,99325,N/A,N/A,
110,C4,99326,N/A,N/A,
110,C4,99327,N/A,N/A,
110,C4,99328,N/A,N/A,
110,C4,99334,N/A,N/A,
110,C4,99335,N/A,N/A,
110,C4,99336,N/A,N/A,
110,C4,99337,N/A,N/A,
110,C4,99341,N/A,N/A,
110,C4,99342,N/A,N/A,
110,C4,99343,N/A,N/A,
110,C4,99344,N/A,N/A,
110,C4,99345,N/A,N/A,
110,C4,99347,N/A,N/A,
110,C4,99348,N/A,N/A,
110,C4,99349,N/A,N/A,
110,C4,99350,N/A,N/A,
110,HCPCS,G0438,N/A,N/A,
110,HCPCS,G0439,N/A,N/A,
110,HCPCS,G0919,N/A,N/A,
110,HCPCS,G8482,N/A,N/A,
110,HCPCS,G8483,N/A,N/A,
110,HCPCS,G8484,N/A,N/A,
111,C4,99201,N/A,N/A,
111,C4,99202,N/A,N/A,
111,C4,99203,N/A,N/A,
111,C4,99204,N/A,N/A,
111,C4,99205,N/A,N/A,
111,C4,99212,N/A,N/A,
111,C4,99213,N/A,N/A,
111,C4,99214,N/A,N/A,
111,C4,99215,N/A,N/A,
111,C4,99218,N/A,N/A,
111,C4,99219,N/A,N/A,
111,C4,99220,N/A,N/A,
111,C4,99324,N/A,N/A,
111,C4,99325,N/A,N/A,
111,C4,99326,N/A,N/A,
111,C4,99327,N/A,N/A,
111,C4,99328,N/A,N/A,
111,C4,99334,N/A,N/A,
111,C4,99335,N/A,N/A,
111,C4,99336,N/A,N/A,
111,C4,99337,N/A,N/A,
111,C4,99341,N/A,N/A,
111,C4,99342,N/A,N/A,
111,C4,99343,N/A,N/A,
111,C4,99344,N/A,N/A,
111,C4,99345,N/A,N/A,
111,C4,99347,N/A,N/A,
111,C4,99348,N/A,N/A,
111,C4,99349,N/A,N/A,
111,C4,99350,N/A,N/A,
111,C4,99356,N/A,N/A,
111,C4,99357,N/A,N/A,
111,CPT_II,4040F,1P,N/A,
111,CPT_II,4040F,8P,N/A,
111,CPT_II,4040F,N/A,N/A,
112,C4,99201,N/A,N/A,
112,C4,99202,N/A,N/A,
112,C4,99203,N/A,N/A,
112,C4,99204,N/A,N/A,
112,C4,99205,N/A,N/A,
112,C4,99212,N/A,N/A,
112,C4,99213,N/A,N/A,
112,C4,99214,N/A,N/A,
112,C4,99215,N/A,N/A,
112,CPT_II,3014F,1P,N/A,
112,CPT_II,3014F,8P,N/A,
112,CPT_II,3014F,N/A,N/A,
113,C4,99201,N/A,N/A,
113,C4,99202,N/A,N/A,
113,C4,99203,N/A,N/A,
113,C4,99204,N/A,N/A,
113,C4,99205,N/A,N/A,
113,C4,99212,N/A,N/A,
113,C4,99213,N/A,N/A,
113,C4,99214,N/A,N/A,
113,C4,99215,N/A,N/A,
113,C4,99304,N/A,N/A,
113,C4,99305,N/A,N/A,
113,C4,99306,N/A,N/A,
113,C4,99307,N/A,N/A,
113,C4,99308,N/A,N/A,
113,C4,99309,N/A,N/A,
113,C4,99310,N/A,N/A,
113,C4,99324,N/A,N/A,
113,C4,99325,N/A,N/A,
113,C4,99326,N/A,N/A,
113,C4,99327,N/A,N/A,
113,C4,99328,N/A,N/A,
113,C4,99334,N/A,N/A,
113,C4,99335,N/A,N/A,
113,C4,99336,N/A,N/A,
113,C4,99337,N/A,N/A,
113,CPT_II,3017F,1P,N/A,
113,CPT_II,3017F,8P,N/A,
113,CPT_II,3017F,N/A,N/A,
116,I9,466.0,N/A,N/A,
116,C4,99201,N/A,N/A,
116,C4,99202,N/A,N/A,
116,C4,99203,N/A,N/A,
116,C4,99204,N/A,N/A,
116,C4,99205,N/A,N/A,
116,C4,99212,N/A,N/A,
116,C4,99213,N/A,N/A,
116,C4,99214,N/A,N/A,
116,C4,99215,N/A,N/A,
116,C4,99217,N/A,N/A,
116,C4,99218,N/A,N/A,
116,C4,99219,N/A,N/A,
116,C4,99220,N/A,N/A,
116,CPT_II,4120F,1P,N/A,
116,CPT_II,4120F,N/A,N/A,
116,CPT_II,4124F,N/A,N/A,
117,I9,250.00,N/A,N/A,
117,I9,250.01,N/A,N/A,
117,I9,250.02,N/A,N/A,
117,I9,250.03,N/A,N/A,
117,I9,250.10,N/A,N/A,
117,I9,250.11,N/A,N/A,
117,I9,250.12,N/A,N/A,
117,I9,250.13,N/A,N/A,
117,I9,250.20,N/A,N/A,
117,I9,250.21,N/A,N/A,
117,I9,250.22,N/A,N/A,
117,I9,250.23,N/A,N/A,
117,I9,250.30,N/A,N/A,
117,I9,250.31,N/A,N/A,
117,I9,250.32,N/A,N/A,
117,I9,250.33,N/A,N/A,
117,I9,250.40,N/A,N/A,
117,I9,250.41,N/A,N/A,
117,I9,250.42,N/A,N/A,
117,I9,250.43,N/A,N/A,
117,I9,250.50,N/A,N/A,
117,I9,250.51,N/A,N/A,
117,I9,250.52,N/A,N/A,
117,I9,250.53,N/A,N/A,
117,I9,250.60,N/A,N/A,
117,I9,250.61,N/A,N/A,
