main_multum_drug_code,active_ingredient_code,ingredient_strength_code
4598,5272,6981
4598,5333,6240
4599,5271,5990
4600,4172,6116
4600,4660,6184
4600,4805,6001
4600,5272,6981
4601,4119,6763
4601,4302,6249
4601,5288,6081
4603,4403,6001
4604,4182,6711
4605,4119,6763
4605,4302,6249
4605,5383,6488
4606,4566,6719
4606,5288,6840
4607,4119,6538
4607,4318,6532
4607,4425,6249
4607,5288,6081
4610,4119,6763
4610,4318,6856
4610,5394,6152
4612,4566,5981
4612,5288,6085
4614,4182,6643
4614,4425,6252
4614,4566,5981
4614,4660,6719
4614,4913,5716
4614,5284,6719
4615,5013,6977
4617,4565,6488
4617,5383,6856
4618,4119,6897
4618,4425,6608
4618,4565,6488
4618,5383,6856
4619,5338,6704
4621,5013,6538
4622,5013,6181
4623,4566,5981
4623,5383,6295
4624,4119,6897
4624,4425,6608
4624,4566,6289
4624,5383,6856
4625,5341,5915
4626,4182,6545
4626,4425,6252
4626,4491,7037
4626,5284,6719
4627,5342,5915
4628,4566,6156
4628,5383,6494
4629,5342,5915
4630,4119,6018
4630,4425,6608
4630,4565,6488
4630,5383,6488
4631,5013,7046
4631,5117,6475
4632,5342,5915
4633,5014,7020
4634,5342,6703
4635,5342,6703
4636,4119,6538
4636,4425,5923
4636,4805,6377
4636,5288,6081
4637,4566,6931
4637,5383,6156
4638,4119,6415
4638,4425,6249
4638,5284,6927
4638,5288,6081
4638,5394,6081
4639,4566,6719
4639,5383,5981
4640,4119,6538
4640,4425,6249
4640,5284,6712
4641,5341,5915
4641,5709,6077
4642,4119,6162
4642,4425,6249
4642,5284,6712
4642,5438,6389
4643,4566,5981
4643,4805,6311
4643,5288,6085
4644,4566,5981
4644,4805,6009
4644,5288,6085
4646,4566,6719
4646,4805,6009
4646,5288,6840
4647,4194,6460
4647,5356,5912
4648,4566,5981
4648,4805,6009
4648,5288,7034
4649,4566,6715
4649,4805,6751
4649,5288,6839
4650,4119,6897
4650,4425,6608
4650,5383,6856
4651,5015,6306
4652,5015,6651
4653,4192,6715
4654,4119,6897
4654,4425,6608
4654,5383,6856
4655,5015,6134
4656,4119,6763
4656,4425,6249
4656,5383,6488
4657,5680,6782
4658,4566,5981
4658,4805,6009
4658,5284,6719
4659,4119,6538
4659,4425,6249
4659,5383,6488
4660,4879,6897
4661,4119,6538
4661,4425,6249
4661,5383,6488
4662,5019,6600
4662,5387,6436
4664,4879,6389
4665,4879,6537
4666,4119,6763
4666,4555,6440
4666,5383,6856
4668,5274,5941
4669,4879,6763
4670,5044,5786
4670,5274,5942
4672,4119,6018
4672,4566,6488
4672,4644,6081
4672,5383,6856
4673,5274,5941
4674,4284,2562
4674,4437,2562
4674,4879,2562
4674,4960,2562
4674,5681,2562
4674,5682,2562
4674,5683,2562
4674,5684,2562
4674,5685,2562
4674,5686,2562
4674,5687,2562
4675,4436,2562
4675,4501,2562
4675,4879,2562
4675,5450,2562
4675,5679,2562
4675,5681,2562
4675,5682,2562
4675,5683,2562
4675,5684,2562
4675,5685,2562
4675,5686,2562
4675,5687,2562
4675,5689,2562
4675,5705,2562
4681,5275,6856
4683,5275,7040
4684,4566,6156
4684,4805,6009
4684,5383,6494
4685,4927,5735
4686,4759,2562
4686,5169,2562
4686,5681,2562
4686,5682,2562
4686,5683,2562
4686,5687,2562
4686,7440,2562
4687,5331,6288
4689,4566,5976
4689,4805,6001
4689,5383,6488
4691,5275,6116
4692,4566,5981
4692,4805,6009
4692,5383,6494
4700,5275,6088
4701,4951,6511
4702,5275,6889
4705,4951,6106
4708,4566,6289
4708,4805,6651
4708,5383,6856
4712,4954,6785
4713,5284,5825
4713,5394,5800
4714,4912,6917
4716,4566,6719
4716,4805,6009
4716,5383,6156
4717,4566,6719
4717,4805,6755
4717,5383,6156
4720,5288,6954
4721,5288,6377
4722,5004,6810
4723,5288,6749
4724,5288,6579
4725,4566,5981
4725,5284,6719
4725,5394,6988
4727,4956,6162
4729,4956,5978
4730,5004,6810
4730,5464,6643
4731,5004,6048
4731,5464,6643
4732,5004,6696
4732,5464,6289
4735,7436,2562
4736,5004,6047
4736,5464,6488
4737,4921,6749
4738,4577,5915
4739,4921,6162
4742,4960,6095
4743,4960,6090
4744,4960,6798
4747,4577,6713
4748,5117,2562
4748,7436,2562
4749,5117,2562
4749,7436,2562
4750,5117,2562
4750,7436,2562
4751,5117,2562
4751,7436,2562
4752,4921,6009
4753,7442,2562
4754,4959,5715
4755,7422,2562
4756,4576,5720
4756,5017,5729
4756,5131,5717
4756,5326,5748
4756,5476,5900
4757,4943,5990
4759,4333,5729
4759,5326,5741
4759,5476,5881
4759,5487,5840
4760,4943,6734
4760,5237,6118
4761,5010,5741
4761,5326,5745
4761,5468,5848
4761,5476,5879
4761,5483,5866
4762,5010,5741
4762,5326,5745
4762,5468,5818
4762,5476,5878
4762,5483,5877
4763,5288,6954
4764,7443,2562
4767,5338,6703
4768,5338,5966
4769,5338,5966
4770,5338,5967
4771,5338,5966
4772,5338,5967
4775,4612,5916
4776,4612,6242
4777,4221,6222
4777,5288,6954
4779,4612,6085
4779,5383,6494
4780,5338,5916
4781,4612,6243
4782,5255,6001
4784,4960,5990
4785,5338,6627
4788,4960,5990
4789,4960,5991
4791,5270,6377
4792,4119,6538
4792,4425,6249
4797,4134,5773
4801,4159,6121
4801,4330,6665
4801,5013,7012
4801,5464,6289
4803,4141,6306
4805,4164,6763
4808,4290,6409
4809,5271,5813
4809,5284,5866
4810,4290,6410
4811,4290,6800
4814,5412,6651
4815,4290,6411
4815,5105,6389
4815,5561,6763
4817,4256,5976
4817,4401,6267
4818,4256,5976
4818,4401,5764
4819,7444,2562
4822,5336,6306
4831,5419,6751
4832,5431,6001
4833,5431,7002
4834,4626,6641
4836,4640,6289
4839,4663,5916
4840,4669,5870
4841,4669,5948
4843,5547,6389
4845,5559,5865
4846,5560,5915
4848,5562,5753
4849,4119,6763
4849,4425,2562
4849,4566,6152
4849,5383,6488
4850,4244,6944
4850,4367,6896
4850,5647,5775
4853,7472,2562
4854,14807,5813
4855,4312,5915
4857,4330,6424
4857,5013,6109
4857,5464,6289
4863,4339,6538
4864,4339,6897
4866,5577,6763
4874,4343,5990
4880,4365,6538
4881,4365,5991
4882,4366,6720
4882,5013,6260
4883,4366,6721
4883,5013,6261
4884,4122,5825
4886,4402,6407
4887,4415,5865
4888,4415,5813
4890,4446,6955
4891,4464,5940
4891,5288,6954
4894,4485,6242
4894,4499,5932
4894,5439,5944
4895,4489,5916
4900,4498,5990
4901,4505,5996
4902,4120,6817
4902,4168,6831
4902,4412,6438
4902,5467,6710
4907,4557,6152
4910,4602,6704
4911,4187,7029
4911,4463,6100
4914,4726,6856
4915,4741,5923
4915,7422,2562
4915,7441,2562
4916,4741,5831
4916,7422,2562
4916,7441,2562
4917,4741,5872
4917,7422,2562
4917,7441,2562
4918,4741,5870
4918,7422,2562
4918,7441,2562
4919,4188,6267
4919,4189,6267
4919,4563,6267
4919,4564,6267
4920,4188,6712
4920,4189,6712
4920,4563,6712
4920,4564,6712
4921,4742,5923
4922,4742,5870
4923,4742,5829
4925,4190,6002
4926,4742,5813
4928,4760,6951
4929,4767,6751
4930,4772,6689
4931,4777,5912
4932,4777,6306
4933,4221,5990
4934,4221,6002
4935,4782,5923
4936,4782,6249
4937,4782,6608
4938,4223,6100
4939,4223,6538
4940,4223,6504
4941,4223,6504
4942,4254,6704
4943,4792,2562
4943,5274,2562
4944,4792,5967
4944,5696,6756
4946,4223,6651
4946,4318,6528
4947,4139,6960
4948,4139,19091
4949,4139,6182
4952,5074,6306
4954,4238,6009
4955,5074,6958
4956,4238,6311
4957,5074,5990
4959,5055,6763
4962,5086,5990
4963,4256,6283
4965,5115,6267
4966,5115,6712
4967,5120,6152
4968,5120,6488
4970,5154,5787
4970,5710,5825
4971,5154,5729
4971,5710,5825
4972,5154,5753
4972,5284,5866
4972,5394,5813
4975,5168,6306
4976,4261,6830
4977,4261,6976
4978,5176,6749
4979,5178,5976
4980,5178,6289
4981,5178,6488
4982,5178,6640
4984,5198,5976
4985,5198,6712
4986,5198,6927
4988,5242,5915
4989,4850,6017
4992,4293,6496
4993,4863,5780
4994,4323,6300
4995,4330,6897
4996,4328,6066
4996,5688,6120
4997,4328,6355
4997,5688,6299
4998,4346,5824
4999,4350,6306
5000,4350,6651
5001,4364,6491
5001,4629,6859
5002,4368,6763
5003,4406,6377
5004,4874,5900
5005,4411,6597
5006,4787,6702
5008,4567,6630
5009,4425,6252
5010,4425,6608
5012,4425,6981
5013,4425,6981
5014,7868,6163
5015,7868,6505
5016,7868,6580
5017,12129,6291
5018,4923,5976
5019,4438,7028
5023,4452,6001
5024,4954,2562
5024,7446,2562
5025,4954,2562
5025,7446,2562
5026,4454,5925
5031,4220,6283
5032,4469,6870
5032,4567,6704
5035,7472,2562
5037,4485,5916
5038,4485,6243
5042,4485,6283
5044,4486,6703
5045,5631,6751
5046,4488,5990
5047,4503,5990
5048,4548,5776
5049,4548,5814
5050,4548,6149
5051,4558,6242
5053,4567,5967
5054,4567,6704
5055,4567,6283
5056,4567,6370
5057,4567,6738
5058,4567,6935
5059,4567,5992
5060,4584,6001
5061,4119,6908
5061,4835,5976
5062,5136,6001
5063,5136,6289
5064,5136,6749
5065,4350,6001
5066,4307,6001
5067,4710,6001
5068,4882,6014
5069,4604,6572
5070,20550,7038
5071,4939,5976
5073,5173,5978
5074,4307,6162
5075,4325,6162
5075,5688,6013
5076,4605,6749
5077,4308,6152
5078,4759,2562
5078,7459,2562
5079,5429,5925
5082,4759,5923
5082,7460,2562
5083,4187,6306
5083,4463,6422
5084,4187,6311
5084,4463,6423
5085,4510,6291
5086,4994,5976
5086,5383,6365
5087,5703,6504
5088,4895,6482
5089,5670,6572
5090,4187,6651
5090,4463,6821
5091,4187,6656
5091,4463,6822
5092,4707,6651
5093,4707,6763
5095,4119,6763
5095,4311,6749
5095,4318,6640
5097,5614,6813
5098,5448,6712
5099,4939,6712
5100,4425,6608
5100,4835,6712
5100,5383,6856
5101,4707,6867
5102,4656,6712
5102,4834,6081
5103,4661,6378
5104,4661,6377
5106,4663,5774
5107,4684,5746
5108,4684,5768
5109,4691,6749
5110,4238,6867
5111,4684,6249
5112,4712,6100
5113,4712,6389
5114,4261,6977
5115,4805,7009
5116,4725,6538
5117,8263,8265
5119,4741,5829
5119,7422,2562
5120,4741,5870
5120,7422,2562
5121,4741,5831
5121,7466,2562
5122,4741,5872
5122,7466,2562
5123,4741,5923
5123,7466,2562
5124,4741,5829
5124,7422,2562
5124,7441,2562
5130,4741,5831
5130,5678,2562
5130,5687,2562
5130,5688,2562
5130,7441,2562
5131,4120,6499
5131,4168,6620
5131,4412,6571
5131,4567,6370
5131,5005,6438
5131,5295,6468
5131,5321,6111
5131,5467,6671
5132,4741,5831
5132,7422,2562
5134,4120,6385
5134,4168,6463
5134,4567,6370
5134,5467,6216
5135,4741,5872
5135,7422,2562
5136,5710,6339
5137,4741,5923
5137,7422,2562
5139,4168,6597
5140,4120,17340
5140,4325,17339
5140,4412,17337
5140,5005,17333
5140,5321,17338
5140,5467,17337
5141,4120,6413
5141,4412,7064
5141,4786,6350
5141,5005,6438
5141,5321,6710
5141,5467,6133
5153,4567,6264
5154,4756,6056
5155,4756,6338
5156,4756,6672
5157,4759,5857
5158,4766,6640
5159,4567,6479
5160,4567,6631
5161,4567,6853
5162,4792,2562
5163,4792,5912
5164,4792,2562
5165,4792,5990
5166,4120,6183
5166,4412,6635
5166,4567,6704
5166,5005,6438
5166,5321,6111
5166,5467,6635
5167,4799,5988
5168,4805,6001
5169,4898,5967
5169,4952,6376
5169,5005,6832
5169,5294,6080
5169,5321,6376
5169,5467,6817
5170,4325,6438
5170,4412,6110
5170,4567,6704
5170,4952,6420
5170,5321,6359
5170,5467,6115
5171,4805,6009
5171,5383,6494
5172,4567,6704
5172,5326,5766
5173,4567,6704
5173,5326,5800
5174,4567,6704
5174,5326,5819
5175,4567,6704
5175,5326,5834
5176,4567,5967
5176,5326,5800
5176,5476,5813
5177,4567,6704
5177,5326,5766
5177,5476,5813
5178,4805,6751
5178,5288,6839
5179,4567,6704
5179,5326,5766
5179,5476,5861
5180,4567,6704
5180,5326,5800
5180,5476,5813
5181,4567,6704
5181,5326,5800
5181,5476,5834
5182,4567,6704
5182,5326,5800
5182,5476,5861
5183,4567,6704
5183,5326,5800
5183,5476,5907
5184,4567,6704
5184,5326,5819
5184,5476,5813
5185,4567,6704
5185,5326,5819
5185,5476,5834
5186,4567,6704
5186,5326,5819
5186,5476,5861
5187,4567,6704
5187,5326,5834
5187,5476,5813
5188,4567,6704
5188,5326,5834
5188,5476,5834
5189,4567,6704
5189,5326,5834
5189,5476,5861
5190,4567,6704
5190,5326,5834
5190,5476,5907
5191,4325,6623
5191,4412,6179
5191,4567,6704
5191,5321,6604
5191,5467,6139
5193,5709,5990
5194,4567,5967
5194,5476,5813
5195,4567,5967
5195,5476,5861
5196,4567,5967
5196,5476,5907
5197,4567,6264
5197,5476,5861
5198,4567,6704
5198,5476,5784
5199,4567,6704
5199,5476,5813
5200,4567,6704
5200,5476,5820
5201,4567,6704
5201,5476,5834
5202,4567,6704
5202,5476,5841
5203,4567,6704
5203,5476,5861
5204,4567,6704
5204,5476,5907
5205,4325,6438
5205,4412,6049
5205,4952,6420
5205,5321,6604
5205,5467,6115
5206,4325,6604
5206,4412,6179
5206,5321,6604
5206,5467,6139
5208,4930,6935
5209,4822,6382
5210,4822,6758
5211,4822,6138
5212,4198,6513
5212,4984,6059
5212,5378,6513
5213,4198,6547
5213,4984,6025
5213,5378,6588
5214,4198,21412
5214,4984,6224
5214,5378,21412
5216,5476,5907
5216,7447,2562
5218,4119,6763
5218,4835,5976
5220,4256,2562
5220,4343,2562
5220,5044,2562
5221,4329,2562
5221,7430,2562
5222,4387,6763
5222,4977,2562
5223,4837,5990
5224,4837,5865
5226,4848,5990
5227,4849,6242
5228,4855,5866
5229,4855,5916
5230,4784,5967
5231,4784,6704
5233,4916,5741
5234,4916,17378
5235,4934,5976
5236,4934,6712
5237,4935,6488
5238,4966,6336
5239,4198,6488
5239,4390,6249
5239,4861,5763
5239,4984,6954
5239,5290,6152
5239,5378,6834
5241,4978,5967
5242,4982,5973
5243,4485,6264
5244,4991,5976
5244,4991,6001
5244,4991,6640
5245,4992,5927
5248,4994,6719
5249,4759,5923
5249,7460,2562
5250,7460,2562
5251,7467,2562
5253,4159,6306
5253,5013,6306
5253,5464,6377
5254,4159,6306
5254,5013,6306
5254,5464,6289
5255,4159,6768
5255,5013,6684
5255,5464,6643
5257,7460,2562
5258,4759,2562
5258,7460,2562
5259,5017,5990
5262,4565,6488
5262,4805,6867
5262,5383,6856
5263,5709,2562
5263,7449,2562
5263,7450,2562
5264,4861,5802
5265,4861,5791
5266,4861,5791
5267,4861,5792
5268,4861,5851
5269,4861,5851
5270,5044,5990
5271,4861,5872
5272,4861,5793
5273,4880,6014
5274,5057,6002
5275,4881,6014
5276,7451,6014
5277,4884,6014
5278,4886,6014
5280,4887,6014
5281,4888,6014
5282,4890,6014
5283,4889,6014
5285,4886,6497
5285,7451,6939
5286,4886,6758
5286,7451,6758
5287,5105,5894
5288,5016,6538
5288,5290,6488
5289,5113,6242
5290,5136,5990
5291,7422,2562
5292,7465,2562
5293,7422,2562
5294,7465,2562
5295,7422,2562
5297,7458,2562
5298,7458,2562
5299,5154,5725
5300,5154,5729
5301,5156,6664
5302,5156,6814
5303,4837,5916
5303,5163,6466
5303,5318,6027
5304,5164,6641
5304,5318,6320
5305,5164,5990
5306,5169,6001
5307,5169,6100
5308,5169,6763
5309,5169,6749
5310,5185,6259
5311,5194,6029
5312,4698,6557
5312,5187,2562
5313,5194,6174
5314,5194,6324
5315,5194,6790
5316,5201,5976
5317,5216,5976
5318,5216,6289
5319,5216,6640
5320,5216,6712
5321,4302,6608
5321,5383,6856
5322,5224,6006
5324,5236,5976
5325,5236,6640
5326,5473,6897
5327,5284,5804
5328,5284,5825
5329,5284,5916
5330,5284,5967
5331,5284,5976
5332,5284,6264
5333,5476,5891
5334,5476,5912
5335,5284,5787
5335,5710,5825
5336,5476,5907
5337,5313,5990
5338,5326,6375
5339,5326,6747
5340,5326,6286
5344,5338,5967
5345,5338,5966
5347,4119,6538
5347,4425,6249
5347,5288,6081
5348,4119,6538
5348,4425,6249
5348,5288,6081
5349,5338,6704
5351,5338,6704
5352,5338,6924
5353,5338,6925
5354,4425,6608
5354,5288,6377
5355,4425,6252
5355,5288,6085
5356,5349,5790
5357,5349,5916
5358,5552,6075
5360,4122,5910
5361,4171,6283
5362,4226,5976
5363,4226,6289
5364,4191,6001
5365,4191,6749
5366,4237,16785
5368,14815,5915
5369,4317,5870
5370,4834,6081
5371,4399,5925
5372,4477,5791
5373,4477,5829
5374,4531,6398
5375,4425,6249
5375,4663,5925
5376,4261,6704
5376,4837,5866
5377,4425,6608
5377,5083,5935
5377,5284,5976
5378,4408,6242
5378,4837,5865
5379,4537,6250
5380,4876,6377
5381,15004,6712
5382,15004,5976
5384,4629,6954
5384,4759,5923
5384,7460,2562
5385,22951,6608
5386,5601,6377
5387,5614,5773
5388,4837,5915
5388,4903,5915
5389,5620,5990
5390,5632,6306
5391,4423,6435
5391,5654,6370
5392,4953,5966
5393,4441,6603
5393,4503,5859
5393,5021,5780
5393,5710,5925
5394,4441,6246
5394,4502,5817
5394,5020,5806
5394,5707,5904
5395,5701,6289
5396,5704,6867
5397,5383,6488
5398,5405,6306
5399,5415,5923
5400,5415,6249
5401,5415,6712
5402,5435,5813
5403,5435,5866
5404,5334,6369
5404,5461,6950
5405,4742,5932
5406,4742,5872
5407,4742,5925
5408,4742,6715
5409,4742,5932
5411,4742,5923
5412,5503,6088
5413,20613,6289
5414,5560,6243
5415,5561,6434
5416,4953,5967
5418,4972,6389
5419,4972,6763
5420,4972,6378
5421,4972,6392
5422,4972,6765
5423,4332,6476
5423,4567,6352
5423,4575,5860
5423,4789,6626
5423,5010,6715
5423,5326,5854
5423,5473,6254
5423,5476,6922
5424,5216,7001
5426,5327,6828
5427,5184,6954
5428,5413,6954
5429,4223,6199
5430,4223,6349
5431,4223,7012
5432,4223,7012
5433,4159,6763
5434,5606,5923
5434,5670,6365
5435,5606,6249
5435,5670,6365
5436,5606,6608
5436,5670,6365
5437,5606,6249
5437,5670,6222
5438,5420,18917
5439,4655,6712
5439,4716,6712
5440,7863,6159
5441,5084,6162
5442,4812,6926
5442,4824,6706
5442,7480,6097
5443,4516,6749
5444,4532,6964
5445,4879,5905
5445,5074,5905
5445,5493,5865
5445,5656,6989
5445,7452,5844
5447,4119,7005
5450,4182,6763
5451,4219,6763
5453,4219,6763
5454,4219,6940
5455,4221,6389
5456,4221,6391
5457,4221,6001
5458,4221,6763
5459,4221,6763
5460,4221,6389
5461,4221,6001
5462,4221,6018
5463,4221,6018
5464,4223,6538
5465,4223,6763
5466,4223,7012
5467,4223,6897
5468,4223,6856
5469,4223,6538
5469,4491,6152
5470,4269,6025
5471,4269,6025
5472,4269,6400
5473,4269,6152
5474,4269,6152
5475,4288,6651
5476,4290,6804
5477,4290,6915
5478,4290,6803
5479,4290,6801
5482,4127,6763
5483,4152,6763
5484,4152,6018
5485,4211,6760
5486,4211,6015
5487,4221,6768
5490,4221,6170
5491,4223,6090
5494,4125,6389
5495,4290,6504
5497,4302,6252
5498,4302,6608
5499,4302,6981
5500,4302,6073
5501,4290,6805
5502,4425,6073
5503,4425,6073
5504,4425,6249
5506,4448,6001
5507,4470,6434
5510,4482,5915
5510,4482,6001
5511,4482,5915
5512,4482,5915
5512,4482,6306
5513,4482,6306
5514,5382,6088
5515,5218,5735
5516,4154,6098
5517,4154,6388
5518,4154,6761
5519,4154,6016
5520,4179,6703
5521,4603,6550
5522,4946,6081
5523,5156,6339
5524,4514,5996
5525,4514,6388
5526,4514,6761
5527,4514,6016
5528,5501,6834
5530,4425,6608
5530,5286,6579
5532,4425,6608
5532,5288,6377
5533,4119,6694
5534,5055,5912
5535,4119,6900
5536,4122,6566
5537,4206,5990
5538,4485,5991
5539,4491,5990
5540,4567,6630
5541,4500,6377
5542,5486,6067
5543,4900,6243
5544,4900,6917
5545,4900,6704
5545,5333,5967
5546,4900,6243
5547,4930,6935
5548,5016,6538
5549,5365,5990
5551,5552,5990
5552,5614,5990
5553,5694,2562
5554,5694,6012
5555,5435,5895
5556,5435,5916
5557,7422,2562
5558,4759,2562
5558,7464,2562
5559,5656,5990
5560,5709,6369
5561,7459,2562
5562,4737,5830
5563,4698,6284
5563,4974,5996
5565,7445,2562
5566,4758,6377
5567,5632,6001
5568,7458,2562
5569,5156,5990
5570,4302,6252
5570,5288,6085
5571,5312,5866
5572,4698,2562
5572,5187,2562
5573,4330,6768
5573,5464,6295
5574,4391,5990
5575,5678,2562
5575,5688,2562
5576,4485,5866
5576,5439,6243
5576,5534,6243
5577,4197,5839
5577,5488,6489
5577,5499,6370
5578,4686,6291
5579,4387,5912
5579,4977,2562
5580,5267,6001
5580,5526,6763
5581,4875,6306
5582,4875,6651
5583,4554,6609
5583,4978,5916
5584,4876,6749
5585,5501,5948
5586,5501,6735
5588,4562,6831
5588,5476,5907
5589,4562,6527
5589,4567,5967
5590,4908,6907
5591,5629,6712
5592,4567,6704
5592,5116,6304
5593,4305,5895
5594,4479,5780
5596,4223,6538
5596,7453,2562
5597,4223,6763
5597,7453,2562
5598,5504,6306
5599,4119,6763
5599,4611,6585
5600,4119,6763
5600,4612,6081
5602,4142,6283
5603,4159,7001
5603,5018,6289
5603,7454,2562
5604,4183,6704
5606,4364,6488
5606,4628,6001
5607,4365,6162
5608,4368,6581
5609,4379,5916
5610,4379,6243
5611,4411,6243
5612,4442,6302
5613,4605,6084
5614,4605,6085
5615,4644,6377
5616,4713,5976
5617,4725,6537
5618,4725,6311
5619,4759,5901
5620,4787,6595
5621,4837,5865
5622,4119,6538
5622,4566,6152
5623,4122,2562
5624,4241,5990
5625,4223,6538
5626,5169,6763
5627,5383,6494
5628,4320,2562
5628,5274,2562
5629,4904,6498
5630,4904,6587
5631,4904,6794
5632,4904,6888
5634,4904,6681
5635,4255,6738
5636,5452,5990
5638,4343,5967
5639,4343,5990
5640,4367,7056
5641,4367,6570
5644,5507,6389
5645,4951,6511
5646,5295,6389
5646,5321,6679
5646,5467,6397
5647,5295,6389
5647,5321,6416
5647,5467,6201
5648,5295,6389
5648,5321,6816
5649,5162,6389
5650,5162,6750
5651,4541,6001
5652,5054,5915
5653,4305,5866
5654,5693,6440
5655,5693,6834
5656,5044,2562
5657,5044,6921
5658,4629,6008
5659,4612,5915
5660,4294,5990
5661,4158,5990
5662,5695,6012
5663,5656,6704
5664,4120,6385
5664,4168,6463
5664,4567,6704
5664,5467,6216
5665,4120,6500
5665,4168,6620
5665,4567,5967
5665,5467,6235
5666,4120,6500
5666,4168,6620
5666,4567,6283
5666,5467,6235
5667,4120,6332
5667,4168,6620
5667,4412,6210
5667,4567,6370
5668,4120,6561
5668,4168,6704
5668,4567,6370
5668,5467,6335
5669,4120,6136
5669,4168,6993
5669,4412,7064
5669,5005,5975
5669,5294,6495
5669,5321,6904
5669,5467,6936
5670,4120,6384
5670,4168,6463
5670,4412,6571
5670,4567,6370
5670,5005,6438
5670,5295,6468
5670,5321,6111
5670,5467,6663
5671,4120,6499
5671,4168,6620
5671,4412,6571
5671,4567,6283
5671,5005,6438
5671,5295,6468
5671,5321,6111
5671,5467,6671
5672,4168,6977
5673,4120,6183
5673,4168,6277
5673,4412,6051
5673,4567,6370
5674,4120,6183
5674,4168,6277
5674,4412,6051
5674,4567,6704
5675,4120,6183
5675,4168,6277
5675,4412,6051
5675,4567,5967
5677,4120,6332
5677,4168,6620
5677,4412,6210
5677,4567,6703
5678,4120,6820
5678,4168,6852
5678,4412,6438
5678,5467,5975
5679,4531,18975
5680,7455,2562
5681,7456,2562
5682,7457,2562
5683,4411,5866
5684,4411,5866
5685,4467,5990
5686,4469,5990
5687,5663,7001
5688,5663,6193
5689,4765,6433
5690,4668,6318
5691,4892,18654
5692,17268,5773
5694,4131,6142
5695,4131,6367
5696,4131,6741
5697,4131,6480
5698,4402,6389
5699,7458,2562
5700,4759,2562
5700,7465,2562
5701,7462,2562
5702,7462,2562
5703,5457,6377
5704,4330,6105
5705,4337,6763
5706,4694,6935
5707,4198,6107
5707,4984,6021
5707,5227,6763
5707,5378,6107
5709,4223,5912
5710,4223,6763
5710,4458,5912
5710,5473,5964
5711,4230,6962
5712,4241,6771
5712,5317,6026
5713,4223,6538
5713,4318,6184
5713,5438,7055
5714,4256,6283
5715,4256,6924
5716,4256,6704
5717,4256,2562
5717,4343,2562
5717,5044,2562
5718,4256,2562
5719,4256,6703
5720,4256,5966
5721,4256,6925
5722,4256,6144
5723,4256,5976
5723,5044,2562
5724,4256,2562
5725,4256,2562
5726,4256,6283
5726,4401,5774
5727,5274,6532
5728,4259,6478
5729,4259,2562
5730,4261,6732
5731,4261,6703
5732,4198,6488
5732,4390,6249
5732,4984,6377
5732,5378,6834
5733,4554,5990
5734,4793,5945
5735,4881,6939
5735,4884,6497
5736,5272,6889
5737,5318,5990
5738,5461,5990
5739,5562,5774
5740,5555,5990
5741,5611,5773
5742,7463,2562
5743,7463,2562
5744,5640,6306
5745,5640,6651
5746,5583,6306
5747,4872,6703
5748,4199,5870
5750,4144,5990
5751,4118,5990
5752,4119,5990
5753,4121,5990
5754,4122,6435
5755,4122,6704
5756,4127,5990
5757,4954,2562
5758,4137,5990
5759,4930,6738
5760,4159,6193
5760,5018,6640
5760,7454,2562
5761,4159,6504
5762,4157,5990
5763,4165,5990
5764,4166,5990
5765,4190,5990
5766,4992,6249
5767,4573,6715
5768,5489,6378
5769,4120,6183
5769,4412,6635
5769,5005,6438
5769,5321,6111
5769,5467,6635
5770,4325,6438
